transcript_id,SRR24630900,SRR24630901,SRR24630902,SRR24630917,SRR24630918,SRR24630919,SRR24630920,SRR24630954,SRR24630955
CaT2T09g01064-mRNA,110,80,103,331,180,236,217,204,287
CaT2T08g03229-mRNA,0,0,0,734,22,9,21,176,166
CaT2T12g01772-mRNA,3,2,2,0,5,4,3,0,0
CaT2T02g02930-mRNA,4,11,10,43,95,105,101,160,140
CaT2T11g02350-mRNA,294,225,231,218,346,398,317,232,194
CaT2T05g01795-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g04511-mRNA,43,49,80,105,84,114,76,116,79
CaT2T11g01408-mRNA,0,0,0,1,0,0,0,0,0
CaT2T04g01846-mRNA,4,6,3,12,7,5,14,11,13
CaT2T06g02448-mRNA,0,0,0,0,0,0,0,0,0
CaT2T06g02058-mRNA,0,0,0,0,0,0,0,0,0
CaT2T04g00260-mRNA,108,97,174,125,133,219,165,94,94
CaT2T06g00866-mRNA,23,19,24,167,28,35,52,36,72
CaT2T02g01930-mRNA,3,0,0,19,0,0,0,0,6
CaT2T03g04357-mRNA,255,377,375,735,380,355,414,658,614
CaT2T05g00354-mRNA,0,0,0,4,0,0,0,0,0
CaT2T10g00263-mRNA,0,0,0,0,0,0,0,11,0
CaT2T04g00388-mRNA,1024,1038,1048,706,609,910,762,529,509
CaT2T03g02748-mRNA,164,154,218,377,327,295,263,168,153
CaT2T01g02874-mRNA,162,186,222,431,378,278,281,348,310
CaT2T01g05685-mRNA,40,34,105,49,42,55,42,56,16
CaT2T11g02111-mRNA,0,0,0,3,8,0,10,0,7
CaT2T03g02813-mRNA,44,67,64,47,50,81,82,41,55
CaT2T08g03201-mRNA,1809,2135,2345,2923,2745,2739,2655,2228,2344
CaT2T01g04237-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g02215-mRNA,0,0,0,0,0,0,0,0,0
CaT2T04g01869-mRNA,0,0,10,5,10,3,0,6,0
CaT2T11g03421-mRNA,29,52,39,98,54,72,71,91,108
CaT2T07g03372-mRNA,3,17,0,12,10,23,31,19,15
CaT2T01g04857-mRNA,0,0,0,17,13,9,13,18,12
CaT2T10g03426-mRNA,0,0,0,0,1,0,0,0,0
CaT2T01g04117-mRNA,78,109,132,83,117,121,105,90,90
CaT2T01g02916-mRNA,0,0,0,42,15,0,12,17,8
CaT2T12g00168-mRNA,0,0,1,3,0,0,0,0,0
CaT2T12g02623-mRNA,0,0,0,0,0,0,0,0,0
CaT2T11g00659-mRNA,69,92,110,223,236,164,160,140,127
CaT2T02g02885-mRNA,160,193,250,201,190,236,217,179,156
CaT2T03g01724-mRNA,93,97,117,140,136,171,194,141,112
CaT2T03g00013-mRNA,22,33,34,35,73,49,59,35,47
CaT2T10g02903-mRNA,101,108,111,160,190,204,203,158,141
CaT2T08g01482-mRNA,756,897,792,1102,1007,1263,1156,1022,902
CaT2T08g00709-mRNA,90,81,102,286,186,161,158,203,219
CaT2T12g01258-mRNA,0,0,0,1,0,3,0,0,0
CaT2T06g00366-mRNA,0,0,0,3,5,7,0,0,4
CaT2T02g00962-mRNA,13,17,28,54,47,29,34,44,40
CaT2T06g02005-mRNA,191,245,224,442,404,388,337,364,363
CaT2T08g01568-mRNA,74,87,83,165,135,113,113,139,143
CaT2T03g01726-mRNA,221,212,164,385,350,345,334,259,321
CaT2T10g03281-mRNA,111,136,121,120,134,189,180,121,117
CaT2T05g01350-mRNA,0,0,0,0,0,0,0,0,0
CaT2T04g01285-mRNA,9,0,14,0,16,12,15,12,12
CaT2T09g00520-mRNA,11,43,41,69,70,46,66,77,45
CaT2T03g02030-mRNA,36,40,31,280,65,65,65,99,99
CaT2T07g02888-mRNA,10,11,22,5,16,33,16,12,14
CaT2T10g00677-mRNA,0,0,0,0,0,0,0,0,0
CaT2T04g01223-mRNA,0,0,0,0,5,0,6,0,0
CaT2T12g00132-mRNA,0,0,0,0,0,0,0,3,0
CaT2T03g02335-mRNA,12,4,8,12,10,15,0,8,9
CaT2T09g00644-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g02100-mRNA,0,0,0,0,0,2,0,0,0
CaT2T10g00614-mRNA,3,6,5,3,3,2,2,3,1
CaT2T05g00500-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g04008-mRNA,0,0,0,0,0,0,0,0,0
CaT2T06g00516-mRNA,115,120,120,779,285,247,273,512,532
CaT2T03g04155-mRNA,214,223,287,361,258,285,211,364,310
CaT2T06g02342-mRNA,129,125,183,224,229,262,197,190,163
CaT2T08g00497-mRNA,26,23,31,44,41,37,61,44,34
CaT2T03g01062-mRNA,52,46,59,95,117,82,86,65,60
CaT2T10g00091-mRNA,50,48,79,86,49,65,86,63,44
CaT2T02g03270-mRNA,71,86,77,59,49,73,54,32,33
CaT2T08g02156-mRNA,260,401,511,756,787,617,574,669,637
CaT2T02g01032-mRNA,0,0,0,0,0,0,0,0,0
CaT2T07g03271-mRNA,35,22,40,3,40,44,38,0,8
CaT2T10g02557-mRNA,18,17,25,15,8,18,10,22,13
CaT2T07g00728-mRNA,0,27,30,47,55,36,30,47,57
CaT2T03g01269-mRNA,7,0,15,18,27,13,22,5,0
CaT2T01g00733-mRNA,230,275,285,795,480,515,477,497,446
CaT2T03g05183-mRNA,0,0,0,0,0,0,3,0,0
CaT2T07g02674-mRNA,41,61,49,819,289,255,326,303,351
CaT2T11g02042-mRNA,12,12,28,24,21,30,15,9,13
CaT2T09g00916-mRNA,0,0,0,0,0,0,0,0,0
CaT2T12g01272-mRNA,3,0,0,547,3,3,0,40,37
CaT2T05g02796-mRNA,45,23,44,59,46,52,44,15,26
CaT2T08g02582-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g03744-mRNA,80,75,74,77,118,129,107,63,80
CaT2T11g01387-mRNA,175,176,249,309,416,326,243,316,299
CaT2T03g01231-mRNA,21,5,38,65,42,24,46,71,48
CaT2T06g03527-mRNA,6,0,8,0,8,12,6,0,0
CaT2T04g00362-mRNA,2686,2158,2342,1349,1964,2898,2738,1342,1196
CaT2T02g03722-mRNA,14,39,62,51,135,90,108,40,68
CaT2T11g02364-mRNA,0,3,0,0,1,0,1,3,0
CaT2T10g02666-mRNA,0,0,0,0,0,0,0,0,0
CaT2T09g00735-mRNA,0,0,3,0,0,0,0,4,0
CaT2T05g01483-mRNA,0,0,0,0,0,0,0,0,0
CaT2T09g00052-mRNA,0,10,13,0,17,2,21,12,9
CaT2T06g03544-mRNA,0,0,3,7,0,3,4,0,4
CaT2T09g00006-mRNA,0,3,0,17,0,5,6,0,12
CaT2T03g02449-mRNA,123,98,126,386,293,261,249,309,294
CaT2T05g01278-mRNA,12,0,17,7,11,16,9,6,6
CaT2T03g04807-mRNA,0,0,0,0,0,0,0,0,0
CaT2T05g00400-mRNA,74,104,87,0,104,116,166,0,0
CaT2T07g00839-mRNA,148,100,135,319,254,179,206,171,244
CaT2T03g02706-mRNA,0,0,11,0,0,0,0,5,5
CaT2T01g05647-mRNA,30,37,41,70,65,43,40,50,70
CaT2T03g02308-mRNA,764,1104,834,452,641,858,960,485,434
CaT2T01g01733-mRNA,0,0,0,0,0,0,0,0,0
CaT2T07g01796-mRNA,0,7,7,0,11,6,0,0,0
CaT2T01g00635-mRNA,0,0,0,0,0,0,0,0,0
CaT2T04g00151-mRNA,826,769,1048,649,1029,1139,1129,501,466
CaT2T01g02970-mRNA,5,6,8,6,13,8,5,14,6
CaT2T12g00088-mRNA,9,11,8,9,11,14,11,9,4
CaT2T07g00354-mRNA,74,97,89,433,133,97,107,339,387
CaT2T07g00147-mRNA,65,55,65,127,76,103,70,110,134
CaT2T11g00452-mRNA,244,218,317,474,428,358,336,350,342
CaT2T03g02788-mRNA,0,2,0,0,0,0,0,0,0
CaT2T06g02391-mRNA,2077,1969,2594,2648,2198,2842,2064,2119,1960
CaT2T06g03205-mRNA,0,0,0,0,0,0,0,0,0
CaT2T11g01631-mRNA,5,9,6,0,16,19,14,0,0
CaT2T02g00875-mRNA,33,32,17,48,44,61,45,70,63
CaT2T03g00467-mRNA,175,180,277,163,206,161,127,206,148
CaT2T05g00004-mRNA,1,0,2,0,4,0,3,0,0
CaT2T10g00689-mRNA,62,102,110,162,158,136,102,147,151
CaT2T01g03289-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g02307-mRNA,0,0,0,0,0,0,0,0,0
CaT2T11g01741-mRNA,0,0,0,0,0,0,0,0,0
CaT2T08g00132-mRNA,10,15,5,51,12,12,32,71,44
CaT2T03g01221-mRNA,10,34,19,45,67,23,50,38,45
CaT2T11g01850-mRNA,77,98,95,120,186,202,148,118,130
CaT2T08g00089-mRNA,792,1065,1038,1563,1562,1799,1764,1283,1328
CaT2T05g01471-mRNA,130,116,126,208,189,211,156,149,139
CaT2T11g01460-mRNA,82,134,122,314,292,213,235,185,215
CaT2T06g01136-mRNA,29,32,51,20,49,34,41,0,0
CaT2T07g00405-mRNA,6,0,0,3,2,0,0,0,0
CaT2T03g00428-mRNA,782,560,1026,1531,1410,1266,1021,1189,1225
CaT2T07g00182-mRNA,1888,1219,1872,0,456,442,624,0,0
CaT2T01g05077-mRNA,181,203,155,141,306,317,397,161,131
CaT2T09g00431-mRNA,23,14,33,7,12,21,24,20,15
CaT2T06g02936-mRNA,0,0,0,0,0,0,0,0,0
CaT2T11g03453-mRNA,87,72,92,158,133,140,93,130,100
CaT2T05g03040-mRNA,107,77,69,172,157,140,114,116,124
CaT2T11g01693-mRNA,51,95,70,90,128,118,137,68,80
CaT2T02g02432-mRNA,26,42,29,20,32,42,64,16,27
CaT2T04g02664-mRNA,17,26,42,33,53,59,38,40,39
CaT2T12g01582-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g05480-mRNA,61,83,57,159,122,116,114,118,135
CaT2T03g02878-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g02978-mRNA,9,18,5,15,14,18,25,5,9
CaT2T01g05504-mRNA,57,98,83,1140,149,156,163,507,388
CaT2T04g00342-mRNA,75,108,132,152,158,152,178,138,131
CaT2T02g00507-mRNA,0,0,3,116,0,0,0,16,22
CaT2T11g01527-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g00456-mRNA,63,100,129,127,138,109,143,118,89
CaT2T01g06052-mRNA,4,5,7,5,6,6,0,6,9
CaT2T03g04716-mRNA,0,0,0,0,0,0,0,0,0
CaT2T10g00431-mRNA,239,119,212,29,13,34,30,54,54
CaT2T03g01347-mRNA,0,3,3,0,0,0,0,5,0
CaT2T01g05326-mRNA,253,426,517,393,422,438,428,286,343
CaT2T07g03311-mRNA,37,30,59,106,158,136,109,115,104
CaT2T03g02668-mRNA,89,87,98,158,161,157,102,104,144
CaT2T02g01079-mRNA,3,0,0,9,2,0,1,0,3
CaT2T11g03387-mRNA,40,34,32,82,70,87,49,71,53
CaT2T05g01716-mRNA,0,0,0,0,0,0,0,0,0
CaT2T07g03365-mRNA,37,13,54,32,30,33,70,32,21
CaT2T05g03585-mRNA,1281,1566,1191,1653,1521,1920,2346,1505,1409
CaT2T07g01753-mRNA,0,0,0,0,0,0,0,0,0
CaT2T04g02524-mRNA,54,63,76,32,82,76,76,39,55
CaT2T03g00982-mRNA,63,59,107,175,159,98,104,158,132
CaT2T07g00561-mRNA,247,188,286,354,346,256,243,267,280
CaT2T02g00759-mRNA,0,0,0,0,0,0,0,0,0
CaT2T04g01022-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g03427-mRNA,0,0,0,0,0,0,0,0,0
CaT2T06g01659-mRNA,6,17,9,10,9,16,10,2,0
CaT2T01g02739-mRNA,87,135,168,195,168,183,171,194,167
CaT2T08g02202-mRNA,1293,1452,1655,2161,2977,2768,2828,1775,1571
CaT2T01g04169-mRNA,154,233,204,438,449,363,341,361,340
CaT2T01g03297-mRNA,134,136,164,246,278,266,205,219,204
CaT2T03g02503-mRNA,22,22,14,56,46,35,37,47,17
CaT2T09g03176-mRNA,0,0,0,0,0,0,0,0,0
CaT2T10g03261-mRNA,484,545,755,1098,903,782,769,1063,1044
CaT2T08g00699-mRNA,9,9,18,28,40,17,13,32,19
CaT2T01g00359-mRNA,3,3,7,16,5,3,0,13,18
CaT2T08g02105-mRNA,884,1064,1128,1452,1819,1724,1679,1318,1306
CaT2T02g03305-mRNA,60,91,118,125,158,115,104,138,120
CaT2T11g01967-mRNA,0,3,0,3,0,0,0,4,0
CaT2T09g01565-mRNA,246,259,339,523,442,409,299,500,481
CaT2T01g00952-mRNA,0,0,0,0,0,0,0,0,0
CaT2T08g01776-mRNA,0,0,0,0,0,0,0,0,0
CaT2T05g00408-mRNA,0,2,1,0,2,0,4,0,0
CaT2T03g03268-mRNA,61,88,93,166,97,103,72,175,145
CaT2T03g04792-mRNA,502,516,554,309,243,457,310,138,144
CaT2T05g01742-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g03705-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g03133-mRNA,53,60,65,64,95,89,73,83,69
CaT2T06g03300-mRNA,0,7,15,3,0,6,6,0,0
CaT2T12g01159-mRNA,7,10,13,0,27,30,31,0,0
CaT2T11g01599-mRNA,0,0,0,0,0,0,0,0,0
CaT2T09g01264-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g00567-mRNA,441,627,697,919,1078,865,1019,796,730
CaT2T02g04204-mRNA,0,0,0,0,0,0,0,0,0
CaT2T10g00687-mRNA,155,146,124,183,219,196,203,118,125
CaT2T06g00840-mRNA,6384,7130,6004,3025,3405,6116,6401,2399,2101
CaT2T08g01982-mRNA,12,9,8,17,22,21,14,19,20
CaT2T02g00640-mRNA,6,6,6,0,7,5,2,0,0
CaT2T08g01584-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g00276-mRNA,3,5,2,3,3,0,0,0,0
CaT2T10g00797-mRNA,175,203,229,286,430,339,333,289,295
CaT2T01g03405-mRNA,105,106,196,213,269,194,139,118,155
CaT2T05g00622-mRNA,196,167,213,179,279,226,250,136,135
CaT2T02g00092-mRNA,89,134,146,127,126,102,125,129,123
CaT2T12g02060-mRNA,0,0,0,0,0,0,0,0,0
CaT2T09g01345-mRNA,166,168,133,172,240,226,299,127,136
CaT2T10g00979-mRNA,242,176,252,419,438,375,281,279,308
CaT2T05g00548-mRNA,0,5,18,28,5,7,9,21,33
CaT2T07g01994-mRNA,5,0,4,0,0,2,0,0,0
CaT2T06g01940-mRNA,0,0,0,3,0,2,7,0,0
CaT2T03g04384-mRNA,3,0,2,0,0,0,3,0,0
CaT2T08g02907-mRNA,77,62,107,160,128,120,81,114,137
CaT2T04g00437-mRNA,1,1,1,2,1,1,1,0,1
CaT2T02g02919-mRNA,0,8,4,0,0,3,3,0,0
CaT2T03g01178-mRNA,45,68,53,88,66,78,71,82,64
CaT2T03g00750-mRNA,318,250,238,305,358,503,396,255,222
CaT2T12g01779-mRNA,0,0,0,0,0,0,3,0,0
CaT2T01g05418-mRNA,124,221,157,334,287,292,332,237,219
CaT2T07g00851-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g00282-mRNA,0,0,0,0,0,0,0,0,0
CaT2T12g03691-mRNA,11,6,8,30,24,31,33,0,10
CaT2T05g01649-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g05746-mRNA,3,0,0,62,0,0,0,13,17
CaT2T07g02016-mRNA,49,67,54,746,53,97,70,569,546
CaT2T04g02950-mRNA,0,0,0,0,0,0,0,0,0
CaT2T07g02373-mRNA,28,55,49,43,59,54,39,16,29
CaT2T02g00592-mRNA,35,36,33,127,76,47,60,83,73
CaT2T02g01136-mRNA,2,3,12,0,27,18,10,0,4
CaT2T08g01547-mRNA,39,44,30,96,59,61,76,85,108
CaT2T07g01643-mRNA,0,0,0,3,0,0,0,0,0
CaT2T10g01140-mRNA,409,449,467,570,672,511,534,579,502
CaT2T12g01802-mRNA,76,66,106,155,148,86,120,151,92
CaT2T11g01944-mRNA,64,69,83,115,93,134,123,149,169
CaT2T03g02969-mRNA,752,861,883,902,1128,1147,1176,781,714
CaT2T09g03081-mRNA,0,0,0,11,0,0,0,3,10
CaT2T06g00396-mRNA,191,261,263,1877,720,537,570,1066,1094
CaT2T09g01031-mRNA,65,53,63,118,86,92,61,87,77
CaT2T01g01611-mRNA,0,0,0,244,0,0,0,40,27
CaT2T04g02633-mRNA,7,15,0,26,28,23,21,16,15
CaT2T04g01110-mRNA,704,828,844,3873,1573,1612,1327,4587,4333
CaT2T03g04113-mRNA,162,259,202,321,384,387,421,218,237
CaT2T03g02916-mRNA,0,0,0,0,0,0,0,0,0
CaT2T09g03008-mRNA,116,106,142,186,223,227,182,201,170
CaT2T03g00398-mRNA,5,0,0,0,0,0,0,0,0
CaT2T03g02713-mRNA,244,323,419,259,311,353,349,236,232
CaT2T02g03464-mRNA,15,14,50,114,59,36,39,65,149
CaT2T04g03065-mRNA,0,1,1,1,1,1,1,1,1
CaT2T01g01247-mRNA,628,731,909,1004,1098,959,947,815,722
CaT2T05g03473-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g05046-mRNA,0,0,0,0,0,0,0,0,0
CaT2T12g00937-mRNA,44,12,48,46,50,44,40,17,27
CaT2T07g03184-mRNA,0,0,0,0,0,0,0,0,0
CaT2T08g03012-mRNA,419,549,477,1073,779,773,751,1208,1180
CaT2T08g00667-mRNA,210,206,254,339,346,305,276,313,312
CaT2T03g00410-mRNA,186,285,337,523,528,510,431,467,491
CaT2T02g03579-mRNA,3,0,0,7,0,0,0,0,3
CaT2T06g01839-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g02758-mRNA,156,144,143,295,218,221,214,326,320
CaT2T09g00154-mRNA,137,157,173,145,246,243,256,177,128
CaT2T10g01917-mRNA,730,746,746,846,739,819,856,710,692
CaT2T05g00584-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g00811-mRNA,0,0,0,20,6,0,5,14,27
CaT2T11g01947-mRNA,0,0,0,0,0,0,0,0,0
CaT2T12g01302-mRNA,0,0,0,0,0,0,0,0,0
CaT2T07g00272-mRNA,0,0,6,0,0,0,0,0,0
CaT2T09g00264-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g03226-mRNA,0,0,0,0,0,0,0,0,0
CaT2T05g03586-mRNA,367,404,546,694,676,611,557,546,570
CaT2T12g00570-mRNA,0,0,0,0,0,0,0,0,0
CaT2T05g00677-mRNA,0,0,0,0,0,0,0,0,0
CaT2T07g03036-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g00377-mRNA,494,548,934,1310,1328,1046,860,1105,926
CaT2T12g01545-mRNA,0,0,0,0,0,0,0,0,0
CaT2T10g00873-mRNA,152,192,220,204,164,210,205,155,154
CaT2T09g00412-mRNA,0,3,0,0,4,0,0,0,0
CaT2T01g04769-mRNA,192,174,289,444,383,347,280,366,315
CaT2T07g02529-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g04134-mRNA,308,340,410,544,469,528,535,409,424
CaT2T02g03671-mRNA,49,77,48,114,90,79,55,90,78
CaT2T04g02424-mRNA,588,512,743,1445,1613,1117,901,1066,1224
CaT2T01g00122-mRNA,333,347,329,619,566,676,454,506,505
CaT2T12g02112-mRNA,38,45,53,79,55,54,83,62,80
CaT2T05g00529-mRNA,0,0,0,0,0,0,0,0,0
CaT2T11g02378-mRNA,92,73,211,197,199,163,122,156,169
CaT2T01g04596-mRNA,68,74,56,27,122,71,116,8,9
CaT2T11g01177-mRNA,0,0,0,0,0,0,0,0,0
CaT2T10g01084-mRNA,4,22,4,586,15,17,27,107,56
CaT2T01g00163-mRNA,0,0,0,0,0,2,0,0,0
CaT2T07g03250-mRNA,0,0,0,0,0,0,0,0,0
CaT2T12g02296-mRNA,0,0,0,0,0,0,0,0,0
CaT2T08g01693-mRNA,0,0,0,0,0,0,0,0,0
CaT2T06g00735-mRNA,0,0,0,0,0,0,0,0,0
CaT2T07g00224-mRNA,5,0,16,11,20,12,8,14,11
CaT2T07g02278-mRNA,3,0,0,14,11,0,6,3,0
CaT2T10g02000-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g04993-mRNA,386,403,522,597,754,570,595,515,567
CaT2T11g00725-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g01176-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g03477-mRNA,10,12,16,15,24,13,23,5,6
CaT2T07g00734-mRNA,49,65,95,96,144,111,94,70,94
CaT2T09g01451-mRNA,0,0,0,0,0,0,0,0,0
CaT2T06g03798-mRNA,0,0,0,0,0,0,0,0,0
CaT2T12g01641-mRNA,0,0,0,0,0,0,0,0,0
CaT2T04g02002-mRNA,14,4,9,17,0,9,0,0,0
CaT2T06g03081-mRNA,0,0,0,0,0,0,0,0,0
CaT2T07g03137-mRNA,137,187,188,280,324,303,296,197,222
CaT2T07g00542-mRNA,233,252,287,435,466,473,411,428,331
CaT2T09g00066-mRNA,37,33,55,21,33,60,28,33,23
CaT2T03g03158-mRNA,0,5,0,0,0,0,0,0,0
CaT2T06g00070-mRNA,13,15,22,40,20,42,16,37,32
CaT2T12g02600-mRNA,0,0,0,0,0,0,0,0,0
CaT2T11g00381-mRNA,1,4,5,14,9,5,0,12,7
CaT2T01g00995-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g04925-mRNA,139,191,213,197,258,253,279,188,202
CaT2T07g02025-mRNA,0,0,0,0,0,0,0,0,0
CaT2T09g02216-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g03318-mRNA,0,5,16,13,83,38,46,0,0
CaT2T07g00837-mRNA,3454,3460,4022,610,1296,3271,1875,476,451
CaT2T12g01643-mRNA,0,0,0,0,0,0,0,0,0
CaT2T05g01722-mRNA,0,0,0,0,0,0,2,0,0
CaT2T11g00024-mRNA,242,148,245,501,323,221,217,358,360
CaT2T08g03027-mRNA,0,0,0,0,0,0,0,3,0
CaT2T05g00172-mRNA,264,322,533,777,761,627,619,557,576
CaT2T05g00328-mRNA,18,18,29,81,74,36,42,41,35
CaT2T09g01310-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g06029-mRNA,17872,20160,17381,13298,12441,21245,19122,12371,11036
CaT2T06g01350-mRNA,8,21,21,30,24,23,0,39,10
CaT2T09g03014-mRNA,103,110,181,125,217,247,263,107,118
CaT2T05g01302-mRNA,0,0,0,0,0,0,0,0,0
CaT2T06g00272-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g05592-mRNA,8,20,22,21,20,23,45,23,26
CaT2T07g03094-mRNA,0,0,0,0,0,0,0,0,0
CaT2T07g02713-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g00666-mRNA,0,0,0,0,0,0,0,0,0
CaT2T12g02171-mRNA,0,8,2,538,7,8,14,574,630
CaT2T03g02794-mRNA,96,105,142,112,233,143,117,100,100
CaT2T07g02370-mRNA,141,126,122,111,122,194,204,74,90
CaT2T01g04206-mRNA,395,447,393,668,596,655,1046,672,604
CaT2T01g00435-mRNA,0,0,0,0,0,0,0,0,0
CaT2T08g02833-mRNA,9,11,9,16,14,21,0,10,14
CaT2T11g02010-mRNA,0,0,0,0,0,0,0,0,0
CaT2T12g01212-mRNA,0,4,0,7,0,2,3,2,4
CaT2T02g03801-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g03751-mRNA,6,0,2,0,0,0,0,0,0
CaT2T08g02464-mRNA,15,2,19,0,9,2,3,4,4
CaT2T06g01720-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g06042-mRNA,0,0,0,3,0,0,0,8,2
CaT2T07g03385-mRNA,300,300,329,256,365,356,358,321,277
CaT2T01g02062-mRNA,197,194,254,210,290,306,272,198,187
CaT2T11g01265-mRNA,0,0,0,0,0,0,0,0,0
CaT2T04g00262-mRNA,0,0,0,0,0,0,0,0,0
CaT2T05g01978-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g01772-mRNA,83,77,69,357,147,198,188,345,282
CaT2T09g02928-mRNA,33,39,49,64,83,78,46,70,48
CaT2T03g02819-mRNA,13,20,4,129,164,117,91,225,222
CaT2T03g02359-mRNA,49,81,89,114,136,95,98,73,78
CaT2T01g02847-mRNA,459,607,529,594,685,824,710,551,544
CaT2T01g02126-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g00556-mRNA,22,47,58,39,41,84,49,25,24
CaT2T02g03913-mRNA,0,0,0,12,3,0,0,0,0
CaT2T09g01235-mRNA,79,109,86,114,110,112,77,99,167
CaT2T09g03150-mRNA,135,207,193,172,175,215,225,179,138
CaT2T01g04572-mRNA,79,74,81,97,93,108,77,52,57
CaT2T03g02436-mRNA,0,0,0,0,0,0,0,0,0
CaT2T06g03397-mRNA,0,0,0,0,0,0,0,0,0
CaT2T05g01375-mRNA,0,0,0,0,0,0,0,0,0
CaT2T09g03046-mRNA,0,0,0,0,0,0,0,0,0
CaT2T11g00353-mRNA,56,46,58,135,93,60,70,66,99
CaT2T06g00496-mRNA,3,0,3,98,14,9,16,64,80
CaT2T03g01680-mRNA,0,0,0,0,0,0,0,0,0
CaT2T11g01492-mRNA,46,29,45,73,95,63,75,56,53
CaT2T04g00118-mRNA,163,187,184,876,504,540,620,973,947
CaT2T12g03704-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g05340-mRNA,227,301,253,295,387,451,374,253,245
CaT2T01g01510-mRNA,0,0,0,0,0,0,0,0,0
CaT2T10g00184-mRNA,0,0,0,11,0,0,0,0,0
CaT2T04g02918-mRNA,53,51,56,80,182,131,134,58,63
CaT2T01g02719-mRNA,135,145,123,320,307,256,237,244,160
CaT2T12g00864-mRNA,13,3,13,0,8,3,3,0,0
CaT2T04g02780-mRNA,6,9,14,13,8,10,10,17,22
CaT2T11g02043-mRNA,49,67,67,70,71,54,99,45,54
CaT2T11g02296-mRNA,3,7,4,5,6,8,6,0,4
CaT2T11g00351-mRNA,43,61,64,150,105,130,92,88,98
CaT2T07g02062-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g00027-mRNA,399,373,364,432,428,530,541,340,307
CaT2T04g01023-mRNA,0,0,0,0,0,0,0,0,0
CaT2T05g01095-mRNA,82,150,99,306,188,235,243,190,230
CaT2T04g00852-mRNA,5952,6137,6987,4208,4290,7257,5352,3125,3138
CaT2T09g00787-mRNA,12,0,6,0,0,15,8,7,0
CaT2T06g02562-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g02227-mRNA,257,300,337,748,834,700,644,642,575
CaT2T05g01393-mRNA,442,520,707,724,808,768,784,617,664
CaT2T07g01659-mRNA,5,0,12,13,12,3,9,10,7
CaT2T08g02173-mRNA,3,0,0,0,0,0,4,0,0
CaT2T05g02034-mRNA,0,0,0,4,0,0,0,0,3
CaT2T03g05117-mRNA,55,68,49,261,136,127,107,131,159
CaT2T01g04086-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g04612-mRNA,13,22,15,19,14,13,31,7,5
CaT2T03g04839-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g03009-mRNA,45,47,62,126,105,86,76,80,96
CaT2T11g02269-mRNA,0,0,0,0,0,0,0,0,0
CaT2T12g00513-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g00034-mRNA,229,326,357,597,629,483,417,554,508
CaT2T05g01867-mRNA,288,227,276,293,383,463,400,230,220
CaT2T01g00841-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g03233-mRNA,13,8,3,0,9,9,6,0,0
CaT2T02g00874-mRNA,96,62,69,106,97,118,95,78,71
CaT2T11g00176-mRNA,17,21,9,88,19,25,15,17,15
CaT2T11g01068-mRNA,0,0,0,0,0,0,0,0,0
CaT2T10g03220-mRNA,8,0,5,4,0,0,0,13,9
CaT2T12g01474-mRNA,84,93,114,135,218,160,176,101,77
CaT2T11g00230-mRNA,0,0,0,0,0,0,0,0,0
